CupomID;ProdutoID;Produto;Categoria;Quantidade;Valor;Custo;Lucro
10696;17;TieBreak Tennis shoes;Mens Footwear;20;509.6;412.78;96.82
10696;46;Rodbye Troje;Babywear;18;216.36;175.25;41.11
10697;19;Squash Shorts;Sportwear;7;73.68;47.74;25.93
10697;35;LA. Shorts;Bath Clothes;9;67.61;43.81;23.8
10697;58;Ga-Ga Dress;Babywear;30;1641.75;1063.85;577.9
10697;70;US-Master Jeans;Mens Clothes;30;1040.63;674.32;366.3
10698;11;Desperado Jeans;Mens Clothes;15;392.55;348.32;44.23
10698;17;TieBreak Tennis shoes;Mens Footwear;8;201.35;155.33;46.02
10698;29;Davenport;Mens Footwear;12;1570.84;1211.79;359.05
10698;65;Stretch oui-pants;Womens wear;65;687.96;530.71;157.25
10698;70;US-Master Jeans;Mens Clothes;8;250.91;193.56;57.35
10699;47;Lundenhagen Boots;Mens Footwear;12;286.56;232.11;54.45
10700;1;Lenin Jeansshorts;Mens Clothes;5;121.86;82.26;39.6
10700;34;Baywatch Bikkini;Bath Clothes;12;125.86;84.95;40.9
10700;68;Cap;Sportwear;40;649.44;438.37;211.07
10700;71;Atles Lussekofta;Mens Clothes;60;2067.84;1395.79;672.05
10701;59;Rasta WCT;Sportwear;42;420.69;296.31;124.38
10701;71;Atles Lussekofta;Mens Clothes;20;739.68;520.99;218.69
10701;76;Minnki Pälsii;Womens wear;35;14456.19;10182.19;4274.0
10702;3;Chantell Shirt;Womens wear;6;120.96;97.98;22.98
10702;76;Minnki Pälsii;Womens wear;15;6430.35;5208.58;1221.77
10703;2;Mr X Trousers;Mens Clothes;5;92.8;75.17;17.63
10703;59;Rasta WCT;Sportwear;35;310.8;251.75;59.05
10703;73;Mehmet-Napp;Babywear;35;38.15;30.9;7.25
10704;4;Oyaki Kimono;Womens wear;6;144.84;117.32;27.52
10704;24;Samba Socker  Socks;Mens Clothes;35;160.3;129.84;30.46
10704;48;Root Boot;Mens Footwear;24;712.08;576.78;135.3
10705;31;Rossi Bermuda Shorts;Bath Clothes;20;183.0;148.23;34.77
10705;32;Rossi Bikkini;Bath Clothes;4;78.72;69.11;9.61
10706;16;Wimbledon T-Shirt;Sportwear;20;179.2;145.15;34.05
10706;43;Summer Shorts;Bath Clothes;24;281.76;228.23;53.53
10706;59;Rasta WCT;Sportwear;8;68.24;55.27;12.97
10707;55;Feiss Fleece Trousers;Sportwear;21;878.01;711.19;166.82
10707;57;Burned Rubber Shoes;Womens Footwear;40;764.4;619.16;145.24
10707;70;US-Master Jeans;Mens Clothes;28;953.76;671.78;281.98
10708;5;O-Man Underwear;Mens Clothes;4;21.64;17.53;4.11
10708;36;Mehmet-Tröja;Babywear;5;41.9;33.94;7.96
10709;8;Tuxedo;Womens wear;40;813.2;658.69;154.51
10709;51;Snake Boots;Mens Footwear;28;2561.44;2074.77;486.67
10709;60;Game Over T-Shirt;Sportwear;10;49.1;39.77;9.33
10710;19;Squash Shorts;Sportwear;5;42.25;34.22;8.03
10710;47;Lundenhagen Boots;Mens Footwear;5;131.55;106.56;24.99
10711;19;Squash Shorts;Sportwear;12;105.24;92.95;12.29
10711;41;Duck Shirt;Babywear;42;393.96;319.11;74.85
10711;53;Jumpin Jack Flash Dress;Womens wear;120;7548.0;6113.88;1434.12
10712;53;Jumpin Jack Flash Dress;Womens wear;3;185.54;148.94;36.6
10712;56;High Heels Shoes;Womens Footwear;30;1068.6;865.57;203.03
10713;10;Sapporoo Gloves;Babywear;18;116.28;94.19;22.09
10713;26;Bike Helmet;Sportwear;30;941.7;762.78;178.92
10713;45;Danske Treshoe;Mens Footwear;110;1129.7;989.46;140.24
10713;46;Rodbye Troje;Babywear;24;273.84;221.81;52.03
10714;2;Mr X Trousers;Mens Clothes;30;653.25;423.31;229.94
10714;17;TieBreak Tennis shoes;Mens Footwear;27;816.41;529.04;287.38
10714;47;Lundenhagen Boots;Mens Footwear;50;1746.88;1131.97;614.9
10714;56;High Heels Shoes;Womens Footwear;18;775.8;502.72;273.08
10714;58;Ga-Ga Dress;Babywear;12;651.9;422.43;229.47
10715;10;Sapporoo Gloves;Babywear;21;137.76;111.59;26.17
10715;71;Atles Lussekofta;Mens Clothes;30;953.7;772.5;181.2
10716;21;Basket Shoes;Sportwear;5;48.7;39.45;9.25
10716;51;Snake Boots;Mens Footwear;7;730.52;591.72;138.8
10716;61;Adihash Running Shoe;Sportwear;10;255.7;229.53;26.17
10717;21;Basket Shoes;Sportwear;32;339.7;262.05;77.64
10717;54;Patamonia Fleece Jacket;Sportwear;15;523.65;424.16;99.49
10717;69;Racing Truck  Socks;Sportwear;25;50.14;38.68;11.46
10718;12;Tiny Winy Hot Bikini;Bath Clothes;36;363.96;294.81;69.15
10718;16;Wimbledon T-Shirt;Sportwear;20;181.4;146.93;34.47
10718;36;Mehmet-Tröja;Babywear;40;314.0;254.34;59.66
10718;62;Sheat Shoes;Sportwear;20;603.2;488.59;114.61
10719;18;Deuce shirt;Babywear;12;408.45;264.68;143.77
10719;30;Baby Dark Lounge Suit;Babywear;3;100.65;70.16;30.49
10719;54;Patamonia Fleece Jacket;Sportwear;40;1712.5;1109.7;602.8
10720;35;LA. Shorts;Bath Clothes;21;138.18;111.93;26.25
10720;71;Atles Lussekofta;Mens Clothes;8;238.24;192.97;45.27
10721;44;Okkaba Skin Jackets;Womens wear;50;3967.43;3060.58;906.84
10722;2;Mr X Trousers;Mens Clothes;3;58.41;47.31;11.1
10722;31;Rossi Bermuda Shorts;Bath Clothes;50;392.5;317.92;74.58
10722;68;Cap;Sportwear;45;527.85;432.47;95.38
10722;75;Bow tie;Mens Clothes;42;309.12;250.39;58.73
10723;26;Bike Helmet;Sportwear;15;480.75;389.41;91.34
10724;10;Sapporoo Gloves;Babywear;16;123.04;99.66;23.38
10724;61;Adihash Running Shoe;Sportwear;5;134.1;108.62;25.48
10725;41;Duck Shirt;Babywear;12;123.36;99.92;23.44
10725;52;Small Crocodile Boots;Womens Footwear;4;290.84;235.58;55.26
10725;55;Feiss Fleece Trousers;Sportwear;6;249.6;202.18;47.42
10726;4;Oyaki Kimono;Womens wear;25;565.5;458.06;107.44
10726;11;Desperado Jeans;Mens Clothes;5;146.95;119.03;27.92
10727;17;TieBreak Tennis shoes;Mens Footwear;20;577.08;445.28;131.8
10727;56;High Heels Shoes;Womens Footwear;10;435.44;335.91;99.53
10727;59;Rasta WCT;Sportwear;10;86.63;66.82;19.8
10728;30;Baby Dark Lounge Suit;Babywear;15;356.25;288.56;67.69
10728;40;Duck Trousers;Babywear;6;106.92;86.61;20.31
10728;55;Feiss Fleece Trousers;Sportwear;12;450.84;365.18;85.66
10728;60;Game Over T-Shirt;Sportwear;15;79.95;64.76;15.19
10729;1;Lenin Jeansshorts;Mens Clothes;50;1026.0;831.06;194.94
10729;21;Basket Shoes;Sportwear;30;284.7;230.61;54.09
10729;50;Finnish Swimsuit;Sportwear;40;660.4;534.92;125.48
10730;16;Wimbledon T-Shirt;Sportwear;15;137.81;106.31;31.5
10730;31;Rossi Bermuda Shorts;Bath Clothes;3;27.47;21.19;6.28
10730;65;Stretch oui-pants;Womens wear;10;95.13;73.39;21.74
10731;21;Basket Shoes;Sportwear;40;412.02;317.84;94.18
10731;51;Snake Boots;Mens Footwear;30;2959.74;2283.23;676.51
10732;76;Minnki Pälsii;Womens wear;20;8250.0;6682.5;1567.5
10733;14;Kool Sunglasses;Childrens wear;16;348.32;282.14;66.18
10733;28;RDL Suit;Childrens wear;20;998.8;809.03;189.77
10733;52;Small Crocodile Boots;Womens Footwear;25;2147.5;1739.48;408.02
10734;6;Shagall Socks;Womens wear;30;120.9;97.93;22.97
10734;30;Baby Dark Lounge Suit;Babywear;15;351.3;287.07;64.23
10734;76;Minnki Pälsii;Womens wear;20;8252.4;6862.1;1390.3
10735;61;Adihash Running Shoe;Sportwear;20;570.46;420.07;150.39
10735;77;Skirt;Womens wear;2;27.61;20.33;7.28
10736;65;Stretch oui-pants;Womens wear;40;374.0;302.94;71.06
10736;75;Bow tie;Mens Clothes;20;151.0;122.31;28.69
10737;13;Aino Shoes;Babywear;4;102.24;83.84;18.4
10737;41;Duck Shirt;Babywear;12;121.44;98.37;23.07
10738;16;Wimbledon T-Shirt;Sportwear;3;25.98;21.04;4.94
10739;36;Mehmet-Tröja;Babywear;6;44.76;36.26;8.5
10739;52;Small Crocodile Boots;Womens Footwear;18;1431.72;1159.69;272.03
10740;28;RDL Suit;Childrens wear;5;252.66;170.55;82.11
10740;35;LA. Shorts;Bath Clothes;35;252.0;170.1;81.9
10740;45;Danske Treshoe;Mens Footwear;40;447.84;302.29;145.55
10740;56;High Heels Shoes;Womens Footwear;14;665.95;449.52;216.43
10741;2;Mr X Trousers;Mens Clothes;15;324.54;219.06;105.48
10742;3;Chantell Shirt;Womens wear;20;394.0;319.14;74.86
10742;60;Game Over T-Shirt;Sportwear;50;267.5;216.68;50.82
10742;72;Rossi Shorts;Bath Clothes;35;393.75;344.67;49.08
10743;46;Rodbye Troje;Babywear;28;383.08;295.52;87.56
10744;40;Duck Trousers;Babywear;50;1187.4;801.5;385.9
10745;18;Deuce shirt;Babywear;24;659.04;533.82;125.22
10745;44;Okkaba Skin Jackets;Womens wear;16;1146.08;928.32;217.76
10745;59;Rasta WCT;Sportwear;45;391.05;316.75;74.3
10745;72;Rossi Shorts;Bath Clothes;7;85.12;68.95;16.17
10746;13;Aino Shoes;Babywear;6;144.48;117.03;27.45
10746;42;Balett Shoes;Womens Footwear;28;416.36;337.25;79.11
10746;62;Sheat Shoes;Sportwear;9;256.32;207.62;48.7
10746;69;Racing Truck  Socks;Sportwear;40;82.8;67.07;15.73
10747;31;Rossi Bermuda Shorts;Bath Clothes;8;65.92;53.4;12.52
10747;41;Duck Shirt;Babywear;35;316.75;256.57;60.18
10747;63;Serve-Shirt;Womens wear;9;184.5;149.44;35.06
10747;69;Racing Truck  Socks;Sportwear;30;63.9;51.76;12.14
10748;23;DSW;Womens Footwear;44;419.76;340.01;79.75
10748;40;Duck Trousers;Babywear;40;720.4;609.95;110.45
10748;56;High Heels Shoes;Womens Footwear;28;1034.88;838.25;196.63
10749;56;High Heels Shoes;Womens Footwear;15;612.15;495.84;116.31
10749;59;Rasta WCT;Sportwear;6;52.8;42.77;10.03
10749;76;Minnki Pälsii;Womens wear;10;4192.3;3395.76;796.54
10750;14;Kool Sunglasses;Childrens wear;5;125.18;88.17;37.01
10750;45;Danske Treshoe;Mens Footwear;40;405.72;285.77;119.95
10750;59;Rasta WCT;Sportwear;25;260.19;183.26;76.92
10751;26;Bike Helmet;Sportwear;12;402.2;296.17;106.04
10751;30;Baby Dark Lounge Suit;Babywear;30;708.3;573.72;134.58
10751;50;Finnish Swimsuit;Sportwear;20;330.44;243.32;87.12
10751;73;Mehmet-Napp;Babywear;15;15.6;12.64;2.96
10752;1;Lenin Jeansshorts;Mens Clothes;8;144.16;116.77;27.39
10752;69;Racing Truck  Socks;Sportwear;3;6.57;5.32;1.25
10753;45;Danske Treshoe;Mens Footwear;4;35.88;29.06;6.82
10753;74;Nikee Running Shoes;Childrens wear;5;163.8;132.68;31.12
10754;40;Duck Trousers;Babywear;3;51.63;41.82;9.81
10755;47;Lundenhagen Boots;Mens Footwear;30;1044.75;677.0;367.75
10755;56;High Heels Shoes;Womens Footwear;30;1558.5;1110.58;447.92
10755;57;Burned Rubber Shoes;Womens Footwear;14;359.1;232.7;126.4
10755;69;Racing Truck  Socks;Sportwear;25;62.19;40.3;21.89
10756;18;Deuce shirt;Babywear;21;643.61;473.59;170.02
10756;36;Mehmet-Tröja;Babywear;20;177.84;120.04;57.8
10756;68;Cap;Sportwear;6;83.52;56.38;27.14
10756;69;Racing Truck  Socks;Sportwear;20;51.6;34.83;16.77
10757;34;Baywatch Bikkini;Bath Clothes;30;232.5;188.32;44.18
10757;59;Rasta WCT;Sportwear;7;54.74;44.34;10.4
10757;62;Sheat Shoes;Sportwear;30;838.8;679.43;159.37
10757;64;WFS shoes;Womens Footwear;24;848.4;732.57;115.83
10758;26;Bike Helmet;Sportwear;20;577.4;499.84;77.56
10758;52;Small Crocodile Boots;Womens Footwear;60;4579.2;3709.15;870.05
10758;70;US-Master Jeans;Mens Clothes;40;1230.0;996.3;233.7
10759;32;Rossi Bikkini;Bath Clothes;10;198.5;160.78;37.72
10760;25;Basket Vest;Sportwear;12;192.0;129.2;62.8
10760;27;Tracksuit;Sportwear;40;1592.0;1375.61;216.39
10760;43;Summer Shorts;Bath Clothes;30;464.25;300.83;163.42
10761;25;Basket Vest;Sportwear;35;622.56;403.42;219.14
10761;75;Bow tie;Mens Clothes;18;136.98;110.95;26.03
10762;39;Terence Top;Womens wear;16;875.2;708.91;166.29
10762;47;Lundenhagen Boots;Mens Footwear;30;703.5;569.84;133.66
10762;51;Snake Boots;Mens Footwear;28;2742.6;2221.51;521.09
10762;56;High Heels Shoes;Womens Footwear;60;2187.6;1771.96;415.64
10763;21;Basket Shoes;Sportwear;40;423.6;343.12;80.48
10763;22;Ravellis Träskor;Womens Footwear;6;21.96;17.79;4.17
10763;24;Samba Socker  Socks;Mens Clothes;20;87.4;70.79;16.61
10764;3;Chantell Shirt;Womens wear;20;440.0;324.0;116.0
10764;39;Terence Top;Womens wear;130;7797.79;5742.01;2055.78
10765;65;Stretch oui-pants;Womens wear;80;842.16;620.14;222.02
10766;2;Mr X Trousers;Mens Clothes;40;788.0;677.6;110.4
10766;7;Conserve Shoes;Childrens wear;35;1318.8;1068.23;250.57
10766;68;Cap;Sportwear;40;464.4;376.16;88.24
10767;42;Balett Shoes;Womens Footwear;2;26.7;21.63;5.07
10768;22;Ravellis Träskor;Womens Footwear;4;13.68;11.08;2.6
10768;31;Rossi Bermuda Shorts;Bath Clothes;50;423.0;348.12;74.88
10768;60;Game Over T-Shirt;Sportwear;15;68.85;55.77;13.08
10768;71;Atles Lussekofta;Mens Clothes;12;381.12;308.71;72.41
10769;41;Duck Shirt;Babywear;30;283.19;218.46;64.73
10769;52;Small Crocodile Boots;Womens Footwear;15;1284.41;990.83;293.58
10769;61;Adihash Running Shoe;Sportwear;20;542.2;439.18;103.02
10769;62;Sheat Shoes;Sportwear;15;462.45;374.58;87.87
10770;11;Desperado Jeans;Mens Clothes;15;476.25;308.61;167.64
10771;71;Atles Lussekofta;Mens Clothes;16;486.88;394.37;92.51
10772;29;Davenport;Mens Footwear;18;2206.44;1787.22;419.22
10772;59;Rasta WCT;Sportwear;25;208.5;168.88;39.62
10773;17;TieBreak Tennis shoes;Mens Footwear;33;856.02;693.38;162.64
10773;31;Rossi Bermuda Shorts;Bath Clothes;70;761.88;514.27;247.61
10773;75;Bow tie;Mens Clothes;7;61.82;41.73;20.09
10774;31;Rossi Bermuda Shorts;Bath Clothes;2;19.7;12.77;6.93
10774;66;Langoste Shirt;Womens wear;50;923.0;747.63;175.37
10775;10;Sapporoo Gloves;Babywear;6;38.82;31.66;7.16
10775;67;X-Dress;Womens wear;3;171.03;138.53;32.5
10776;31;Rossi Bermuda Shorts;Bath Clothes;16;133.56;110.56;23.0
10776;42;Balett Shoes;Womens Footwear;12;186.73;144.05;42.68
10776;45;Danske Treshoe;Mens Footwear;27;258.27;199.24;59.03
10776;51;Snake Boots;Mens Footwear;120;11665.08;8998.78;2666.3
10777;42;Balett Shoes;Womens Footwear;20;360.96;243.65;117.31
10778;41;Duck Shirt;Babywear;10;90.6;73.39;17.21
10779;16;Wimbledon T-Shirt;Sportwear;20;192.0;155.52;36.48
10779;62;Sheat Shoes;Sportwear;20;604.6;502.31;102.29
10780;70;US-Master Jeans;Mens Clothes;35;1005.9;814.78;191.12
10780;77;Skirt;Womens wear;15;186.45;151.02;35.43
10781;54;Patamonia Fleece Jacket;Sportwear;3;136.19;91.93;44.26
10781;56;High Heels Shoes;Womens Footwear;20;977.04;659.5;317.54
10781;74;Nikee Running Shoes;Childrens wear;35;1043.7;845.4;198.3
10782;31;Rossi Bermuda Shorts;Bath Clothes;1;8.19;6.63;1.56
10783;31;Rossi Bermuda Shorts;Bath Clothes;10;81.6;66.1;15.5
10783;38;Le Baby Dress;Womens wear;5;372.25;313.8;58.45
10784;36;Mehmet-Tröja;Babywear;30;238.2;192.94;45.26
10784;39;Terence Top;Womens wear;2;141.04;99.34;41.7
10784;72;Rossi Shorts;Bath Clothes;30;387.44;272.89;114.55
10785;10;Sapporoo Gloves;Babywear;10;64.2;52.0;12.2
10785;75;Bow tie;Mens Clothes;10;80.4;65.12;15.28
10786;8;Tuxedo;Womens wear;30;662.4;447.12;215.28
10786;30;Baby Dark Lounge Suit;Babywear;15;503.46;339.84;163.62
10786;75;Bow tie;Mens Clothes;42;352.8;238.14;114.66
10787;2;Mr X Trousers;Mens Clothes;15;301.3;251.15;50.14
10787;29;Davenport;Mens Footwear;20;2642.01;2038.12;603.89
10788;19;Squash Shorts;Sportwear;50;499.28;385.16;114.12
10788;75;Bow tie;Mens Clothes;40;351.54;271.19;80.35
10789;18;Deuce shirt;Babywear;30;696.0;594.76;101.24
10789;35;LA. Shorts;Bath Clothes;15;87.9;71.2;16.7
10789;63;Serve-Shirt;Womens wear;30;572.1;463.4;108.7
10789;68;Cap;Sportwear;18;224.82;182.1;42.72
10790;7;Conserve Shoes;Childrens wear;3;134.21;94.53;39.68
10790;56;High Heels Shoes;Womens Footwear;20;838.12;590.33;247.79
10791;29;Davenport;Mens Footwear;14;1692.56;1305.69;386.87
10791;41;Duck Shirt;Babywear;20;202.23;160.82;41.41
10792;2;Mr X Trousers;Mens Clothes;10;191.7;155.28;36.42
10792;54;Patamonia Fleece Jacket;Sportwear;3;113.7;92.1;21.6
10792;68;Cap;Sportwear;15;189.9;153.82;36.08
10793;41;Duck Shirt;Babywear;14;125.86;101.95;23.91
10793;52;Small Crocodile Boots;Womens Footwear;8;675.92;547.5;128.42
10794;14;Kool Sunglasses;Childrens wear;15;432.0;291.6;140.4
10794;54;Patamonia Fleece Jacket;Sportwear;6;239.4;161.6;77.81
10795;16;Wimbledon T-Shirt;Sportwear;65;668.2;541.24;126.96
10795;17;TieBreak Tennis shoes;Mens Footwear;35;1029.88;667.36;362.52
10796;26;Bike Helmet;Sportwear;21;710.39;505.04;205.35
10796;44;Okkaba Skin Jackets;Womens wear;10;713.9;578.26;135.64
10796;64;WFS shoes;Womens Footwear;35;1524.18;1028.82;495.36
10796;69;Racing Truck  Socks;Sportwear;24;60.77;41.02;19.75
10797;11;Desperado Jeans;Mens Clothes;20;584.2;473.2;111.0
10798;62;Sheat Shoes;Sportwear;2;56.52;45.78;10.74
10798;72;Rossi Shorts;Bath Clothes;10;118.0;95.58;22.42
10799;13;Aino Shoes;Babywear;20;532.91;375.35;157.56
10799;24;Samba Socker  Socks;Mens Clothes;20;105.11;74.03;31.08
10799;59;Rasta WCT;Sportwear;25;227.25;184.07;43.18
10800;11;Desperado Jeans;Mens Clothes;50;1600.5;1178.55;421.95
10800;51;Snake Boots;Mens Footwear;10;1104.18;828.62;275.56
10800;54;Patamonia Fleece Jacket;Sportwear;7;249.1;183.42;65.67
10801;17;TieBreak Tennis shoes;Mens Footwear;40;1247.0;808.06;438.94
10801;29;Davenport;Mens Footwear;20;3298.5;2137.43;1161.07
10802;30;Baby Dark Lounge Suit;Babywear;25;812.19;574.14;238.05
10802;51;Snake Boots;Mens Footwear;30;4031.63;2612.49;1419.13
10802;55;Feiss Fleece Trousers;Sportwear;60;2872.5;1861.38;1011.12
10802;62;Sheat Shoes;Sportwear;5;175.31;114.08;61.23
10803;19;Squash Shorts;Sportwear;24;233.86;180.4;53.45
10803;25;Basket Vest;Sportwear;15;223.18;172.17;51.01
10803;59;Rasta WCT;Sportwear;15;130.1;100.36;29.74
10804;10;Sapporoo Gloves;Babywear;36;255.6;207.04;48.56
10804;28;RDL Suit;Childrens wear;24;1090.32;883.16;207.16
10804;49;Finnish Sport Blades;Sportwear;4;86.71;61.07;25.64
10805;34;Baywatch Bikkini;Bath Clothes;10;77.0;62.37;14.63
10805;38;Le Baby Dress;Womens wear;10;848.9;687.61;161.29
10806;2;Mr X Trousers;Mens Clothes;20;476.5;308.77;167.73
10806;65;Stretch oui-pants;Womens wear;2;18.94;15.34;3.6
10806;74;Nikee Running Shoes;Childrens wear;15;540.56;350.28;190.28
10807;40;Duck Trousers;Babywear;1;20.11;17.41;2.7
10808;56;High Heels Shoes;Womens Footwear;20;894.24;629.86;264.38
10808;76;Minnki Pälsii;Womens wear;50;21077.2;14845.68;6231.52
10809;52;Small Crocodile Boots;Womens Footwear;20;1454.8;1178.39;276.41
10810;13;Aino Shoes;Babywear;7;173.32;140.39;32.93
10810;25;Basket Vest;Sportwear;5;67.15;54.39;12.76
10810;70;US-Master Jeans;Mens Clothes;5;132.45;107.28;25.17
10811;19;Squash Shorts;Sportwear;15;141.9;114.94;26.96
10811;23;DSW;Womens Footwear;18;178.2;144.34;33.86
10811;40;Duck Trousers;Babywear;30;523.8;424.28;99.52
10812;31;Rossi Bermuda Shorts;Bath Clothes;16;155.76;122.27;33.49
10812;72;Rossi Shorts;Bath Clothes;40;551.32;405.97;145.35
10812;77;Skirt;Womens wear;20;275.2;222.91;52.29
10813;2;Mr X Trousers;Mens Clothes;12;251.28;169.61;81.67
10813;46;Rodbye Troje;Babywear;35;419.65;339.92;79.73
10814;41;Duck Shirt;Babywear;20;177.6;143.86;33.74
10814;43;Summer Shorts;Bath Clothes;20;283.36;199.58;83.78
10814;48;Root Boot;Mens Footwear;8;304.52;214.49;90.03
10814;61;Adihash Running Shoe;Sportwear;30;936.68;659.74;276.93
10815;33;Car Boots;Sportwear;16;447.36;362.36;85.0
10816;38;Le Baby Dress;Womens wear;30;2774.21;2140.1;634.1
10816;62;Sheat Shoes;Sportwear;20;622.44;480.17;142.27
10817;26;Bike Helmet;Sportwear;40;1378.16;970.7;407.46
10817;38;Le Baby Dress;Womens wear;30;2451.9;1986.04;465.86
10817;40;Duck Trousers;Babywear;60;1247.52;878.69;368.83
10817;62;Sheat Shoes;Sportwear;25;777.69;547.76;229.92
10818;32;Rossi Bikkini;Bath Clothes;20;410.4;365.83;44.57
10818;41;Duck Shirt;Babywear;20;206.0;166.86;39.14
10819;43;Summer Shorts;Bath Clothes;7;79.59;64.47;15.12
10819;75;Bow tie;Mens Clothes;20;145.6;117.94;27.66
10820;56;High Heels Shoes;Womens Footwear;30;1200.6;972.49;228.11
10821;35;LA. Shorts;Bath Clothes;20;117.0;94.77;22.23
10821;51;Snake Boots;Mens Footwear;6;630.9;511.03;119.87
10822;62;Sheat Shoes;Sportwear;3;88.29;76.78;11.51
10822;70;US-Master Jeans;Mens Clothes;6;180.78;146.43;34.35
10823;11;Desperado Jeans;Mens Clothes;20;666.82;491.02;175.8
10823;57;Burned Rubber Shoes;Womens Footwear;15;312.3;252.96;59.34
10823;59;Rasta WCT;Sportwear;40;392.04;314.34;77.7
10823;77;Skirt;Womens wear;15;216.32;173.45;42.87
10824;41;Duck Shirt;Babywear;12;104.4;92.08;12.32
10824;70;US-Master Jeans;Mens Clothes;9;278.91;263.49;15.42
10825;26;Bike Helmet;Sportwear;12;342.6;302.17;40.43
10825;53;Jumpin Jack Flash Dress;Womens wear;20;1328.8;1172.0;156.8
10826;31;Rossi Bermuda Shorts;Bath Clothes;35;310.1;273.51;36.59
10826;57;Burned Rubber Shoes;Womens Footwear;15;280.95;247.8;33.15
10827;10;Sapporoo Gloves;Babywear;15;99.3;87.58;11.72
10827;39;Terence Top;Womens wear;21;1141.98;1007.23;134.75
10828;20;Tennis Suit;Sportwear;5;409.35;361.05;48.3
10828;38;Le Baby Dress;Womens wear;2;150.96;133.15;17.81
10829;2;Mr X Trousers;Mens Clothes;10;201.1;177.37;23.73
10829;8;Tuxedo;Womens wear;20;395.4;348.74;46.66
10829;13;Aino Shoes;Babywear;10;264.3;233.11;31.19
10829;60;Game Over T-Shirt;Sportwear;21;112.98;99.65;13.33
10830;6;Shagall Socks;Womens wear;6;23.82;21.01;2.81
10830;39;Terence Top;Womens wear;28;1522.36;1342.72;179.64
10830;60;Game Over T-Shirt;Sportwear;30;159.3;140.5;18.8
10830;68;Cap;Sportwear;24;316.08;298.96;17.12
10831;19;Squash Shorts;Sportwear;2;20.18;17.8;2.38
10831;35;LA. Shorts;Bath Clothes;8;45.12;39.8;5.32
10831;38;Le Baby Dress;Womens wear;8;686.8;605.76;81.04
10831;43;Summer Shorts;Bath Clothes;9;113.94;109.1;4.84
10832;13;Aino Shoes;Babywear;3;92.16;67.74;24.42
10832;25;Basket Vest;Sportwear;10;165.6;121.72;43.88
10832;44;Okkaba Skin Jackets;Womens wear;16;1308.29;961.59;346.7
10832;64;WFS shoes;Womens Footwear;3;99.18;87.48;11.7
10833;7;Conserve Shoes;Childrens wear;20;892.76;715.83;176.93
10833;31;Rossi Bermuda Shorts;Bath Clothes;9;87.42;71.43;15.99
10833;53;Jumpin Jack Flash Dress;Womens wear;9;600.63;481.6;119.03
10834;29;Davenport;Mens Footwear;8;1124.09;968.05;156.04
10834;30;Baby Dark Lounge Suit;Babywear;20;511.77;458.82;52.95
10835;59;Rasta WCT;Sportwear;15;120.6;114.67;5.93
10835;77;Skirt;Womens wear;2;29.52;21.7;7.82
10836;22;Ravellis Träskor;Womens Footwear;52;184.08;162.36;21.72
10836;35;LA. Shorts;Bath Clothes;6;38.28;35.1;3.18
10836;57;Burned Rubber Shoes;Womens Footwear;24;462.48;407.91;54.57
10836;60;Game Over T-Shirt;Sportwear;60;279.6;246.61;32.99
10836;64;WFS shoes;Womens Footwear;30;948.9;836.93;111.97
10837;13;Aino Shoes;Babywear;6;148.08;130.61;17.47
10837;40;Duck Trousers;Babywear;25;450.25;402.56;47.69
10837;47;Lundenhagen Boots;Mens Footwear;40;1356.0;956.79;399.21
10837;76;Minnki Pälsii;Womens wear;21;10140.9;7155.42;2985.48
10838;1;Lenin Jeansshorts;Mens Clothes;4;102.6;72.39;30.21
10838;18;Deuce shirt;Babywear;25;875.0;617.4;257.6
10838;36;Mehmet-Tröja;Babywear;50;476.88;336.48;140.39
10839;58;Ga-Ga Dress;Babywear;30;1593.57;1277.75;315.82
10839;72;Rossi Shorts;Bath Clothes;15;203.94;163.56;40.38
10840;25;Basket Vest;Sportwear;6;110.81;81.44;29.36
10840;39;Terence Top;Womens wear;10;650.52;478.13;172.39
10841;10;Sapporoo Gloves;Babywear;16;101.28;89.33;11.95
10841;56;High Heels Shoes;Womens Footwear;30;1245.9;1098.88;147.02
10841;59;Rasta WCT;Sportwear;50;431.5;380.58;50.92
10841;77;Skirt;Womens wear;15;201.0;177.28;23.72
10842;11;Desperado Jeans;Mens Clothes;15;381.45;336.44;45.01
10842;43;Summer Shorts;Bath Clothes;5;55.45;48.91;6.54
10842;68;Cap;Sportwear;20;265.4;234.08;31.32
10842;70;US-Master Jeans;Mens Clothes;12;321.84;283.86;37.98
10843;51;Snake Boots;Mens Footwear;4;473.6;334.17;139.43
10844;22;Ravellis Träskor;Womens Footwear;35;125.65;110.82;14.83
10845;23;DSW;Womens Footwear;70;721.49;615.18;106.31
10845;35;LA. Shorts;Bath Clothes;25;178.48;143.1;35.37
10845;42;Balett Shoes;Womens Footwear;42;621.39;498.24;123.15
10845;58;Ga-Ga Dress;Babywear;60;3315.84;2658.7;657.14
10845;64;WFS shoes;Womens Footwear;48;1654.08;1458.9;195.18
10846;4;Oyaki Kimono;Womens wear;21;474.18;418.23;55.95
10846;70;US-Master Jeans;Mens Clothes;30;922.5;842.11;80.39
10846;74;Nikee Running Shoes;Childrens wear;20;621.8;548.43;73.37
10847;1;Lenin Jeansshorts;Mens Clothes;80;1746.24;1302.45;443.79
10847;19;Squash Shorts;Sportwear;12;140.83;103.51;37.32
